100213	51.345535	-0.711952	0.349822	148.699997
100223	51.345520	-0.711922	0.010289	148.699997
100233	51.345486	-0.711943	0.432133	148.699997
100243	51.345489	-0.711952	0.030867	148.699997
100253	51.345547	-0.711930	0.339533	80.690002
100303	51.345535	-0.711942	0.555600	222.289993
100313	51.345551	-0.711938	0.452711	320.950012
100323	51.345535	-0.711928	0.288089	197.570007
100333	51.345528	-0.711915	0.252078	317.630005
100343	51.345573	-0.711922	0.607044	184.880005
100353	51.345623	-0.711900	0.545311	42.310001
100403	51.345581	-0.711857	0.869410	193.889999
100413	51.345604	-0.711833	0.411555	309.690002
100423	51.345661	-0.711847	0.699644	22.250000
100433	51.345623	-0.711827	0.967155	180.960007
100443	51.345631	-0.711823	0.077167	180.960007
100453	51.345593	-0.711843	0.010289	180.960007
100503	51.345581	-0.711860	0.483577	77.690002
100513	51.345566	-0.711910	0.313811	238.949997
100523	51.345589	-0.711868	0.020578	238.949997
100533	51.345615	-0.711873	0.036011	238.949997
100543	51.345608	-0.711917	0.030867	238.949997
100553	51.345554	-0.711965	0.036011	238.949997
100603	51.345535	-0.711922	0.540166	238.949997
100613	51.345547	-0.711895	0.041156	238.949997
100623	51.345486	-0.711958	0.051444	238.949997
100633	51.345482	-0.711990	0.041156	238.949997
100643	51.345520	-0.711962	0.658488	238.949997
100653	51.345573	-0.711907	0.015433	238.949997
100703	51.345573	-0.711905	0.349822	209.600006
100713	51.345554	-0.711940	0.133755	257.970001
100723	51.345512	-0.712015	0.452711	303.309998
100733	51.345539	-0.712007	0.684211	182.839996
100743	51.345535	-0.711988	0.036011	182.839996
100753	51.345535	-0.712038	0.663633	13.040000
100803	51.345535	-0.712008	0.185200	58.049999
100813	51.345528	-0.711992	0.643055	191.399994
100823	51.345585	-0.711937	0.411555	179.070007
100833	51.345585	-0.711910	0.607044	58.939999
100843	51.345608	-0.711855	0.493866	213.479996
100853	51.345600	-0.711860	0.185200	105.379997
100903	51.345600	-0.711832	0.478433	251.809998
100913	51.345581	-0.711858	0.416700	251.809998
100923	51.345562	-0.711857	0.072022	251.809998
100933	51.345581	-0.711802	0.072022	251.809998
100943	51.345566	-0.711827	0.041156	251.809998
100953	51.345547	-0.711840	0.478433	56.570000
101003	51.345524	-0.711875	0.210922	300.429993
101013	51.345566	-0.711833	0.607044	19.500000
101023	51.345581	-0.711828	0.720222	36.230000
101033	51.345562	-0.711845	0.036011	36.230000
101043	51.345562	-0.711790	1.095766	36.230000
101053	51.345562	-0.711870	0.077167	36.230000
101103	51.345539	-0.711900	0.025722	36.230000
101113	51.345566	-0.711872	0.282944	36.230000
101123	51.345566	-0.711900	0.020578	36.230000
101133	51.345554	-0.711950	0.025722	36.230000
101143	51.345581	-0.711922	0.046300	36.230000
101153	51.345634	-0.711857	0.246933	65.919998
101203	51.345596	-0.711917	0.596755	281.709991
101213	51.345593	-0.711855	0.108033	281.709991
101223	51.345600	-0.711832	0.622477	123.489998
101233	51.345600	-0.711850	0.061733	51.990002
101243	51.345600	-0.711882	0.030867	51.990002
101253	51.345627	-0.711863	0.041156	51.990002
101303	51.345615	-0.711900	0.432133	284.399994
101313	51.345596	-0.711907	0.169767	280.200012
101323	51.345596	-0.711890	0.246933	280.200012
101333	51.345585	-0.711868	0.010289	280.200012
101343	51.345589	-0.711857	0.010289	280.200012
101353	51.345524	-0.711820	0.792244	280.200012
101403	51.345570	-0.711792	0.622477	40.430000
101413	51.345608	-0.711770	0.442422	44.279999
101423	51.345631	-0.711747	0.416700	44.279999
101433	51.345619	-0.711708	0.607044	44.279999
101443	51.345604	-0.711730	0.493866	209.720001
101453	51.345562	-0.711718	0.900277	86.019997
101503	51.345558	-0.711757	0.036011	86.019997
101513	51.345596	-0.711765	0.015433	86.019997
101523	51.345612	-0.711760	0.910566	86.019997
101533	51.345615	-0.711830	0.102889	86.019997
101543	51.345535	-0.711865	0.612188	180.869995
101553	51.345562	-0.711845	0.390977	173.589996
101603	51.345573	-0.711848	0.056589	173.589996
101613	51.345543	-0.711870	0.565888	173.589996
101623	51.345489	-0.711930	0.020578	173.589996
101633	51.345497	-0.711865	0.915710	173.589996
101643	51.345516	-0.711855	0.159478	25.620001
101653	51.345562	-0.711813	0.041156	25.620001
101703	51.345596	-0.711807	0.627622	358.440002
101713	51.345516	-0.711875	0.102889	161.309998
101723	51.345551	-0.711865	0.457855	161.309998
101733	51.345654	-0.711802	0.807677	54.080002
101743	51.345646	-0.711785	0.025722	346.559998
101753	51.345547	-0.711840	0.092600	346.559998
101803	51.345531	-0.711822	0.679066	346.559998
101813	51.345535	-0.711823	0.015433	346.559998
101823	51.345673	-0.711740	1.008310	346.559998
101833	51.345737	-0.711712	0.169767	346.559998
101843	51.345692	-0.711808	0.051444	346.559998
101853	51.345654	-0.711825	0.421844	114.540001
101903	51.345600	-0.711870	0.581322	114.540001
101913	51.345570	-0.711853	0.046300	114.540001
101923	51.345570	-0.711875	0.308666	60.880001
101933	51.345493	-0.711873	0.390977	90.160004
101943	51.345459	-0.711862	0.015433	18.459999
101953	51.345501	-0.711867	0.468144	340.350006
102003	51.345520	-0.711882	0.473288	156.119995
102013	51.345558	-0.711882	0.946577	275.790009
102023	51.345570	-0.711868	0.442422	275.790009
102033	51.345493	-0.711855	0.041156	275.790009
102043	51.345558	-0.711902	0.308666	299.239990
102053	51.345627	-0.711925	0.102889	299.239990
102103	51.345539	-0.711950	0.581322	203.940002
102113	51.345581	-0.711948	0.144044	203.940002
102123	51.345615	-0.711917	0.097744	203.940002
102133	51.345577	-0.711902	0.066878	203.940002
102143	51.345520	-0.711953	0.756233	203.940002
102153	51.345516	-0.711945	0.082311	203.940002
102203	51.345581	-0.711917	1.167788	86.330002
102213	51.345596	-0.711987	0.041156	86.330002
102223	51.345585	-0.712018	0.318955	274.559998
102233	51.345604	-0.712010	0.889988	345.940002
102243	51.345463	-0.712155	0.046300	345.940002
102253	51.345509	-0.712002	0.046300	345.940002
102303	51.345581	-0.712167	0.051444	345.940002
102313	51.345535	-0.712120	0.483577	345.940002
102323	51.345501	-0.712027	0.349822	64.610001
102333	51.345512	-0.712043	0.375544	64.610001
102343	51.345558	-0.712032	0.514444	64.610001
102353	51.345558	-0.712070	0.056589	301.350006
102403	51.345535	-0.712073	0.036011	301.350006
102413	51.345570	-0.712083	0.061733	301.350006
102423	51.345619	-0.712097	0.725366	301.350006
102433	51.345593	-0.712063	0.025722	301.350006
102443	51.345528	-0.711955	0.828255	301.350006
102453	51.345528	-0.711927	0.226355	301.350006
102503	51.345562	-0.711980	0.499011	234.000000
102513	51.345570	-0.712045	0.051444	273.399994
102523	51.345566	-0.712032	0.036011	273.399994
102533	51.345486	-0.712080	0.030867	273.399994
102543	51.345425	-0.712062	0.030867	273.399994
102553	51.345478	-0.712105	0.421844	273.399994
102603	51.345482	-0.712033	0.072022	273.399994
102613	51.345493	-0.711910	0.766522	93.639999
102623	51.345528	-0.711925	0.463000	93.639999
102633	51.345554	-0.711857	0.252078	93.639999
102643	51.345581	-0.711903	0.452711	93.639999
102653	51.345573	-0.711888	0.015433	93.639999
102703	51.345600	-0.711960	0.519588	93.639999
102713	51.345585	-0.711972	0.036011	93.639999
102723	51.345551	-0.711947	1.229521	93.639999
102733	51.345585	-0.711887	0.030867	93.639999
102743	51.345619	-0.712002	0.036011	93.639999
102753	51.345669	-0.711927	0.447566	93.639999
102803	51.345612	-0.711893	0.658488	13.050000
102813	51.345573	-0.711917	0.607044	116.470001
102823	51.345547	-0.711930	0.380689	116.470001
102833	51.345547	-0.711950	0.411555	353.179993
102843	51.345551	-0.711965	0.504155	317.049988
102853	51.345512	-0.711952	0.483577	221.289993
102903	51.345528	-0.711972	0.442422	94.010002
102913	51.345623	-0.712082	0.020578	316.049988
102923	51.345589	-0.712073	0.036011	316.049988
102933	51.345585	-0.712050	0.535022	316.049988
102943	51.345547	-0.711992	0.015433	316.049988
102953	51.345551	-0.712065	0.015433	226.119995
103003	51.345509	-0.711948	0.565888	226.119995
103013	51.345512	-0.711943	0.627622	226.119995
103023	51.345486	-0.711888	0.041156	226.119995
103033	51.345444	-0.711815	0.473288	141.179993
103043	51.345459	-0.711798	0.051444	115.940002
103053	51.345612	-0.711998	0.041156	115.940002
103103	51.345612	-0.712028	0.025722	115.940002
103113	51.345589	-0.712075	0.087455	115.940002
103123	51.345600	-0.712018	0.046300	115.940002
103133	51.345581	-0.711965	0.694499	115.940002
103143	51.345570	-0.711930	0.051444	115.940002
103153	51.345596	-0.711883	0.025722	115.940002
103203	51.345581	-0.711885	0.036011	115.940002
103213	51.345520	-0.711930	0.000000	115.940002
103223	51.345505	-0.711895	0.051444	115.940002
103233	51.345596	-0.711890	1.167788	12.340000
103243	51.345634	-0.711912	0.015433	12.340000
103253	51.345573	-0.711843	0.987732	166.710007
103303	51.345573	-0.711888	0.046300	335.510010
103313	51.345531	-0.711865	0.036011	335.510010
103323	51.345554	-0.711903	0.581322	335.510010
103333	51.345654	-0.711875	0.324100	315.700012
103343	51.345638	-0.711902	0.288089	352.640015
103353	51.345608	-0.711933	0.030867	352.640015
103403	51.345577	-0.711987	0.437277	352.640015
103413	51.345455	-0.712048	0.087455	197.300003
103423	51.345478	-0.712090	0.061733	197.300003
103433	51.345413	-0.712115	0.066878	188.509995
103443	51.345459	-0.712058	0.797388	188.509995
103453	51.345516	-0.711937	1.229521	86.440002
103503	51.345551	-0.711942	0.257222	95.050003
103513	51.345589	-0.711950	0.041156	95.050003
103523	51.345749	-0.711935	1.934309	8.890000
103533	51.345829	-0.711925	0.385833	295.709991
103543	51.346066	-0.711838	0.046300	1.300000
103553	51.345535	-0.711878	0.895133	211.910004
103603	51.345470	-0.711885	1.167788	24.740000
103613	51.345551	-0.711898	0.072022	24.740000
103623	51.345516	-0.711888	0.097744	24.740000
103633	51.345512	-0.711860	0.385833	24.740000
103643	51.345531	-0.711805	0.586466	98.379997
103653	51.345562	-0.711943	0.699644	269.989990
103703	51.345585	-0.711972	0.097744	223.630005
103713	51.345600	-0.711938	0.025722	223.630005
103723	51.345577	-0.711928	0.627622	223.630005
103733	51.345573	-0.711935	0.653344	223.630005
103743	51.345547	-0.711897	0.565888	223.630005
103753	51.345562	-0.711923	0.308666	128.309998
103803	51.345570	-0.711925	0.344677	78.160004
103813	51.345596	-0.711895	0.051444	78.160004
103823	51.345581	-0.711808	0.020578	78.160004
103833	51.345608	-0.711867	0.066878	78.160004
103843	51.345757	-0.712048	0.123467	78.160004
103853	51.345757	-0.712030	0.041156	78.160004
103903	51.345715	-0.711967	0.025722	78.160004
103931	51.345531	-0.711683	0.771666	31.299999
103941	51.345520	-0.711687	0.282944	78.690002
103951	51.345501	-0.711743	0.154333	78.690002
104001	51.345463	-0.711728	1.178077	156.869995
104011	51.345512	-0.711640	0.113178	156.869995
104021	51.345665	-0.711655	0.041156	156.869995
104031	51.345615	-0.711665	0.061733	156.869995
104041	51.345596	-0.711732	0.041156	156.869995
104051	51.345585	-0.711740	0.005144	156.869995
104101	51.345638	-0.711775	0.756233	156.869995
104111	51.345615	-0.711812	0.138900	156.869995
104121	51.345562	-0.711838	0.082311	156.869995
104131	51.345593	-0.711897	0.046300	156.869995
104141	51.345543	-0.711863	0.864266	156.869995
104151	51.345501	-0.711812	0.936288	156.869995
104201	51.345551	-0.711837	0.097744	156.869995
104211	51.345470	-0.711767	0.046300	167.720001
104221	51.345531	-0.711832	0.036011	167.720001
104231	51.345646	-0.711810	0.020578	167.720001
104241	51.345661	-0.711810	0.396122	167.720001
104251	51.345642	-0.711812	0.046300	167.720001
104301	51.345562	-0.711820	0.123467	167.720001
104311	51.345482	-0.711853	0.030867	192.720001
104321	51.345394	-0.711862	2.983775	186.190002
104331	51.345306	-0.711875	1.826276	186.020004
104341	51.345413	-0.711805	0.087455	186.020004
104351	51.345390	-0.711892	0.118322	186.020004
104401	51.345383	-0.711888	0.946577	76.879997
104411	51.345463	-0.711830	0.061733	26.959999
104421	51.345489	-0.711892	2.222398	211.929993
104431	51.345554	-0.711885	0.020578	211.929993
104441	51.345547	-0.711890	0.025722	211.929993
104451	51.345642	-0.711918	0.020578	211.929993
104501	51.345585	-0.711873	0.082311	211.929993
104511	51.345531	-0.711902	0.118322	211.929993
104521	51.345566	-0.711937	0.020578	211.929993
104531	51.345573	-0.711905	0.010289	211.929993
104541	51.345585	-0.711900	0.715077	313.809998
104551	51.345585	-0.711842	0.288089	40.959999
104601	51.345547	-0.711848	0.041156	163.649994
104611	51.345531	-0.711890	0.015433	163.649994
104621	51.345547	-0.711850	0.041156	163.649994
104631	51.345596	-0.711910	0.529877	258.709991
104641	51.345543	-0.711880	0.308666	147.690002
104651	51.345531	-0.711878	0.144044	147.690002
104701	51.345558	-0.711845	0.853977	55.790001
104711	51.345543	-0.711833	0.036011	89.809998
104721	51.345570	-0.711950	0.324100	89.809998
104731	51.345551	-0.712055	0.036011	89.809998
104741	51.345573	-0.712038	0.056589	89.809998
104751	51.345558	-0.712015	0.257222	89.809998
104801	51.345482	-0.711943	0.051444	344.700012
104811	51.345455	-0.711750	2.623664	172.309998
104821	51.345493	-0.711762	0.046300	172.309998
104831	51.345478	-0.711823	0.180055	172.309998
104841	51.345547	-0.711848	2.140087	4.760000
104851	51.345551	-0.711790	0.030867	26.940001
104901	51.345459	-0.711838	0.154333	26.940001
104911	51.345444	-0.711878	0.066878	26.940001
104921	51.345413	-0.711925	0.066878	26.940001
104931	51.345421	-0.711977	0.226355	210.070007
104941	51.345387	-0.711968	0.056589	157.009995
104951	51.345413	-0.711993	0.082311	157.009995
105001	51.345448	-0.712172	0.056589	157.009995
105011	51.345474	-0.712133	0.097744	157.009995
105021	51.345387	-0.712095	0.046300	176.130005
105031	51.345337	-0.712103	0.138900	176.130005
105041	51.345310	-0.712080	0.030867	176.130005
105051	51.345284	-0.711912	0.087455	176.130005
105101	51.345280	-0.712097	1.275821	204.279999
105111	51.345284	-0.712218	0.092600	220.000000
105121	51.345318	-0.712113	0.041156	94.419998
105131	51.345284	-0.711983	0.036011	94.419998
105141	51.345322	-0.712023	0.010289	94.419998
105151	51.345383	-0.712090	0.020578	94.419998
105201	51.345478	-0.712087	0.694499	94.419998
105211	51.345528	-0.712130	0.627622	94.419998
105221	51.345634	-0.711945	0.041156	94.419998
105231	51.345619	-0.711958	0.432133	94.419998
105241	51.345604	-0.711888	0.920855	116.010002
105251	51.345593	-0.711923	0.277800	284.640015
105301	51.345581	-0.711943	0.396122	56.570000
105311	51.345593	-0.711965	0.020578	125.220001
105321	51.345608	-0.712072	0.874555	297.209991
105331	51.345585	-0.712067	0.396122	204.460007
105341	51.345589	-0.712028	0.380689	49.889999
105351	51.345558	-0.711987	0.735655	112.190002
105401	51.345566	-0.711957	0.643055	135.619995
105411	51.345531	-0.711960	0.653344	357.720001
105421	51.345482	-0.711785	0.036011	107.519997
105431	51.345371	-0.711693	1.214088	107.519997
105441	51.345360	-0.711768	0.030867	107.519997
105451	51.345383	-0.711842	0.066878	107.519997
105544	51.344967	-0.711732	0.185200	0.000000
105554	51.345222	-0.711997	0.108033	256.260010
105604	51.345394	-0.711955	0.339533	353.239990
105614	51.345455	-0.711962	0.401266	2.650000
105624	51.345421	-0.711905	1.167788	340.450012
105635	51.345539	-0.711833	0.061733	340.450012
105645	51.345497	-0.711852	0.020578	340.450012
105655	51.345539	-0.711858	0.632766	340.450012
105705	51.345551	-0.711828	0.030867	340.450012
105715	51.345558	-0.711802	0.066878	340.450012
105725	51.345528	-0.711818	0.041156	340.450012
105735	51.345516	-0.711793	0.648199	340.450012
105745	51.345436	-0.711942	0.066878	188.630005
105755	51.345520	-0.711940	0.041156	188.630005
105805	51.345692	-0.711917	1.106055	355.489990
105815	51.345692	-0.711840	0.036011	355.489990
105825	51.345585	-0.711820	0.072022	355.489990
105835	51.345493	-0.711825	0.041156	355.489990
105845	51.345478	-0.711908	0.051444	204.490005
105855	51.345512	-0.711837	0.061733	204.490005
105905	51.345718	-0.711715	1.913732	31.030001
105915	51.345665	-0.711763	0.066878	31.639999
105925	51.345722	-0.711822	0.679066	31.639999
105935	51.345818	-0.711762	0.149189	345.070007
105945	51.345852	-0.711725	0.077167	28.230000
105955	51.345879	-0.711753	1.764543	355.790009
110005	51.345901	-0.711742	0.051444	25.520000
110015	51.345852	-0.711718	0.036011	25.520000
110025	51.345837	-0.711658	0.082311	25.520000
110035	51.345943	-0.711603	1.394143	4.010000
110045	51.345890	-0.711693	0.020578	29.639999
110055	51.345760	-0.711792	1.203799	208.820007
110105	51.345726	-0.711950	0.313811	206.039993
110115	51.345638	-0.711880	0.072022	201.880005
110125	51.345798	-0.711748	0.061733	25.320000
110135	51.345650	-0.711848	0.169767	25.320000
110145	51.345745	-0.711820	0.066878	25.320000
110155	51.345764	-0.711798	0.051444	25.320000
110205	51.345783	-0.711832	0.036011	25.320000
110215	51.345745	-0.711812	0.025722	25.320000
110225	51.345779	-0.711763	0.082311	25.320000
110235	51.345772	-0.711753	0.010289	25.320000
110245	51.345669	-0.711792	1.167788	200.529999
110255	51.345798	-0.711800	0.447566	190.690002
110305	51.345867	-0.711713	0.416700	168.770004
110315	51.345860	-0.711690	0.010289	201.399994
110325	51.345840	-0.711783	0.020578	201.399994
110335	51.345787	-0.711722	0.072022	201.399994
110345	51.345749	-0.711712	0.118322	201.399994
110355	51.345760	-0.711682	0.010289	201.399994
110405	51.345711	-0.711695	0.056589	201.399994
110415	51.345638	-0.711683	1.193510	201.399994
110425	51.345585	-0.711737	0.036011	201.399994
110435	51.345711	-0.711725	0.036011	201.399994
110445	51.345737	-0.711750	0.673922	354.989990
110455	51.345661	-0.711758	0.329244	121.599998
110505	51.345501	-0.711815	1.270677	195.800003
110515	51.345467	-0.711850	0.066878	181.289993
110525	51.345478	-0.711768	1.111199	181.289993
110535	51.345787	-0.711833	3.107242	357.750000
110545	51.345654	-0.711787	0.087455	352.290009
110555	51.345699	-0.711822	0.056589	352.290009
110605	51.345890	-0.711785	0.020578	352.290009
110615	51.345749	-0.711755	0.036011	352.290009
110625	51.345539	-0.711797	0.102889	184.669998
110635	51.345657	-0.711733	0.030867	184.669998
110645	51.345673	-0.711765	0.123467	284.649994
110655	51.345821	-0.711683	0.036011	129.570007
110705	51.345772	-0.711667	0.941433	196.029999
110715	51.345757	-0.711742	0.066878	196.029999
110725	51.345589	-0.711850	2.289276	199.860001
110735	51.345638	-0.711865	0.041156	168.080002
110745	51.345882	-0.711782	3.179264	4.480000
110755	51.345856	-0.711762	0.061733	18.030001
110805	51.345913	-0.711657	0.118322	18.030001
110815	51.345932	-0.711648	0.087455	11.540000
110825	51.345810	-0.711703	0.072022	11.540000
110835	51.345745	-0.711648	2.104076	96.449997
110845	51.345707	-0.711660	0.051444	102.610001
110855	51.345680	-0.711780	0.781955	210.360001
110905	51.345688	-0.711887	0.118322	210.360001
110915	51.345642	-0.712000	0.154333	219.179993
110925	51.345531	-0.711993	1.430154	185.429993
110935	51.345512	-0.712028	0.061733	212.100006
110945	51.345554	-0.712062	1.924021	253.520004
110955	51.345551	-0.711997	0.030867	231.149994
111005	51.345478	-0.712013	0.617333	205.320007
111015	51.345589	-0.711970	0.020578	228.729996
111025	51.345547	-0.711917	0.545311	228.729996
111035	51.345741	-0.711770	0.087455	228.729996
111045	51.345711	-0.711825	0.442422	228.729996
111055	51.345612	-0.711910	0.036011	228.729996
111105	51.345657	-0.711857	0.025722	228.729996
111115	51.345669	-0.711783	0.082311	228.729996
111125	51.345619	-0.711773	0.030867	228.729996
111135	51.345680	-0.711795	0.046300	228.729996
111145	51.345703	-0.711788	0.056589	228.729996
111155	51.345741	-0.711803	0.627622	328.649994
111205	51.345734	-0.711788	0.015433	63.110001
111215	51.345806	-0.711833	0.077167	63.110001
111225	51.345692	-0.711813	0.138900	63.110001
111235	51.345757	-0.711793	1.106055	234.759995
111245	51.345680	-0.711878	0.020578	189.779999
111255	51.345650	-0.711943	0.102889	189.779999
111305	51.345612	-0.711930	0.046300	189.779999
111315	51.345600	-0.711908	0.046300	189.779999
111325	51.345680	-0.711870	0.020578	189.779999
111335	51.345707	-0.711812	0.046300	189.779999
111345	51.345726	-0.711748	0.056589	189.779999
111355	51.345814	-0.711790	0.046300	189.779999
111405	51.345722	-0.711890	0.108033	189.779999
111415	51.345730	-0.711848	0.041156	189.779999
111425	51.345734	-0.711867	0.015433	189.779999
111435	51.345818	-0.711857	0.838544	189.779999
111445	51.345821	-0.711897	0.277800	189.779999
111455	51.345764	-0.711855	0.318955	174.149994
111505	51.345688	-0.711782	0.874555	210.850006
111515	51.345615	-0.711755	0.586466	210.850006
111525	51.345688	-0.711822	0.036011	210.850006
111535	51.345715	-0.711813	0.030867	210.850006
111545	51.345715	-0.711835	0.030867	210.850006
111555	51.345528	-0.711915	0.102889	210.850006
111605	51.345459	-0.711970	0.128611	210.850006
111615	51.345539	-0.711908	0.102889	210.850006
111625	51.345718	-0.711832	0.041156	210.850006
111635	51.345776	-0.711760	0.015433	210.850006
111645	51.345821	-0.711627	0.704788	210.850006
111655	51.345894	-0.711673	0.051444	210.850006
111705	51.345837	-0.711738	1.023744	210.850006
111715	51.345852	-0.711787	0.020578	17.690001
111725	51.345779	-0.711738	0.020578	17.690001
111735	51.345741	-0.711722	0.020578	17.690001
111745	51.345631	-0.711828	0.586466	220.600006
111755	51.345619	-0.711875	0.051444	233.899994
111805	51.345600	-0.711902	0.375544	191.600006
111815	51.345570	-0.711928	0.236644	191.600006
111825	51.345425	-0.711930	0.925999	191.600006
111835	51.345520	-0.711887	0.226355	62.230000
111845	51.345493	-0.711938	0.365255	180.289993
111855	51.345451	-0.711980	0.092600	76.050003
111905	51.345428	-0.711988	0.370400	76.050003
111915	51.345451	-0.711942	0.015433	76.050003
111925	51.345505	-0.711938	0.061733	76.050003
111935	51.345478	-0.711915	0.056589	76.050003
111945	51.345509	-0.711905	0.329244	76.050003
111955	51.345619	-0.711847	1.481599	76.050003
112005	51.345642	-0.711838	0.066878	76.050003
112015	51.345627	-0.711858	0.015433	76.050003
112025	51.345703	-0.711773	0.046300	76.050003
112035	51.345680	-0.711772	0.550455	76.050003
112045	51.345692	-0.711868	0.072022	76.050003
112055	51.345654	-0.711898	0.046300	76.050003
112105	51.345615	-0.711868	0.102889	15.290000
112115	51.345631	-0.711913	0.236644	266.869995
112125	51.345585	-0.711937	0.581322	205.600006
112135	51.345570	-0.711963	0.025722	205.600006
112145	51.345520	-0.711880	0.704788	261.440002
112155	51.345535	-0.711842	0.411555	261.440002
112205	51.345528	-0.711818	0.025722	261.440002
112215	51.345539	-0.711845	0.128611	263.480011
112225	51.345520	-0.711840	0.586466	343.380005
112235	51.345638	-0.711785	1.183221	23.280001
112245	51.345669	-0.711768	0.411555	340.600006
112255	51.345619	-0.711780	0.174911	180.509995
112305	51.345627	-0.711783	0.205778	28.240000
112315	51.345650	-0.711822	0.370400	344.559998
112325	51.345638	-0.711878	0.694499	344.559998
112335	51.345638	-0.711847	0.514444	344.559998
112345	51.345646	-0.711858	0.586466	344.559998
112355	51.345512	-0.711850	0.848833	344.559998
112405	51.345551	-0.711852	0.036011	344.559998
112415	51.345562	-0.711887	0.061733	344.559998
112425	51.345551	-0.711895	0.041156	344.559998
112435	51.345585	-0.711870	0.061733	344.559998
112445	51.345467	-0.711853	0.046300	344.559998
112455	51.345505	-0.711887	0.272655	344.559998
112505	51.345512	-0.711920	0.015433	344.559998
112515	51.345554	-0.711910	0.267511	344.559998
112525	51.345566	-0.711903	0.293233	312.329987
112535	51.345509	-0.711893	0.030867	355.970001
112545	51.345562	-0.711940	0.581322	355.970001
112555	51.345577	-0.711927	0.030867	177.460007
112605	51.345596	-0.711960	0.524733	177.460007
112615	51.345600	-0.711948	0.010289	177.460007
112625	51.345535	-0.711952	0.092600	173.830002
112635	51.345455	-0.711908	0.051444	173.830002
112645	51.345348	-0.711785	0.823110	143.779999
112655	51.345325	-0.711787	0.118322	143.779999
112705	51.345486	-0.711918	0.025722	143.779999
112715	51.345558	-0.711980	0.463000	143.779999
112725	51.345570	-0.711937	0.426989	143.779999
112735	51.345520	-0.711898	0.339533	143.779999
112745	51.345497	-0.711882	0.478433	143.779999
112755	51.345512	-0.711912	0.020578	143.779999
112805	51.345562	-0.711933	0.046300	143.779999
112815	51.345615	-0.711918	0.766522	143.779999
112825	51.345638	-0.711898	0.036011	143.779999
112835	51.345608	-0.711913	0.205778	143.779999
112845	51.345638	-0.711927	0.005144	143.779999
112855	51.345665	-0.711947	0.370400	172.820007
112905	51.345634	-0.711927	0.025722	172.820007
112915	51.345612	-0.711893	0.056589	172.820007
112925	51.345562	-0.711895	0.751088	172.820007
112935	51.345516	-0.711917	0.900277	204.910004
112945	51.345593	-0.712003	0.396122	204.910004
112955	51.345577	-0.712063	0.010289	204.910004
113005	51.345615	-0.712050	0.540166	204.910004
113015	51.345619	-0.712013	0.396122	204.910004
113025	51.345566	-0.711942	0.036011	204.910004
113035	51.345627	-0.711955	0.601899	213.800003
113045	51.345604	-0.711908	0.046300	213.800003
113055	51.345593	-0.711892	0.025722	213.800003
